,precision,recall,f1-score,support
0.0,0.5085529393829478,0.544708488996371,0.5260101542163106,355201.0
1.0,0.49077558166263097,0.45462527053909474,0.4720092669003581,342834.0
accuracy,0.5004648764030457,0.5004648764030457,0.5004648764030457,0.5004648764030457
macro avg,0.49966426052278934,0.4996668797677329,0.4990097105583343,698035.0
weighted avg,0.4998217401498332,0.5004648764030457,0.49948807408841267,698035.0
