,precision,recall,f1-score,support
0.0,0.5136634949642814,0.9305829657011101,0.6619458818628943,355201.0
1.0,0.5478434680554537,0.08714129870432921,0.15036515454266344,342834.0
accuracy,0.5163337081951478,0.5163337081951478,0.5163337081951478,0.5163337081951478
macro avg,0.5307534815098676,0.5088621322027197,0.40615551820277884,698035.0
weighted avg,0.5304507003261028,0.5163337081951478,0.410687324526795,698035.0
