,precision,recall,f1-score,support
0.0,0.5102437826220448,0.5848322499092063,0.5449978093361633,355201.0
1.0,0.49308033412395585,0.41840074205008837,0.4526812088161781,342834.0
accuracy,0.5030908192282622,0.5030908192282622,0.5030908192282622,0.5030908192282622
macro avg,0.5016620583730004,0.5016164959796474,0.4988395090761707,698035.0
weighted avg,0.5018140997230586,0.5030908192282622,0.4996572899887543,698035.0
