,precision,recall,f1-score,support
0.0,0.5083363109144381,0.5206854710431559,0.5144367906251608,355201.0
1.0,0.49057315120958694,0.4782256135622488,0.48432069644437026,342834.0
accuracy,0.4998316703317169,0.4998316703317169,0.4998316703317169,0.4998316703317169
macro avg,0.49945473106201255,0.49945554230270234,0.4993787435347655,698035.0
weighted avg,0.4996120849168119,0.4998316703317169,0.4996455250978203,698035.0
