,precision,recall,f1-score,support
0.0,0.5086026803039769,0.5202237606313045,0.5143475876735168,355201.0
1.0,0.49086395114693565,0.4792435989429287,0.4849841783361277,342834.0
accuracy,0.5000967000222052,0.5000967000222052,0.5000967000222052,0.5000967000222052
macro avg,0.4997333157254563,0.4997336797871166,0.4996658830048223,698035.0
weighted avg,0.49989045316375463,0.5000967000222052,0.4999259969556096,698035.0
