,precision,recall,f1-score,support
0.0,0.5107534502159368,0.4970960104278986,0.5038321938525104,355201.0
1.0,0.49300091958720754,0.5066591994959659,0.4997367535236188,342834.0
accuracy,0.5017928900413303,0.5017928900413303,0.5017928900413303,0.5017928900413303
macro avg,0.5018771849015722,0.5018776049619322,0.5017844736880646,698035.0
weighted avg,0.5020344445993563,0.5017928900413303,0.5018207528936542,698035.0
