,precision,recall,f1-score,support
0.0,0.5089794637104103,0.5203870484598861,0.5146200458542547,355201.0
1.0,0.4912728108865152,0.4798648908801344,0.4855018466682504,342834.0
accuracy,0.5004849327039476,0.5004849327039476,0.5004849327039476,0.5004849327039476
macro avg,0.5001261372984627,0.5001259696700102,0.5000609462612525,698035.0
weighted avg,0.5002829905905419,0.5004849327039476,0.5003188880330357,698035.0
