,precision,recall,f1-score,support
0.0,0.5098329451053409,0.5527236691338143,0.5304126524414954,355201.0
1.0,0.49234067844270046,0.449427419684162,0.46990634139795606,342834.0
accuracy,0.5019905878645053,0.5019905878645053,0.5019905878645053,0.5019905878645053
macro avg,0.5010868117740207,0.5010755444089882,0.5001594969197257,698035.0
weighted avg,0.5012417659395116,0.5019905878645053,0.5006954883447083,698035.0
