,precision,recall,f1-score,support
0.0,0.5118860148328318,0.554573326088609,0.5323753450906256,355201.0
1.0,0.49486132440224384,0.4521051004276122,0.4725179750841022,342834.0
accuracy,0.5042469217159598,0.5042469217159598,0.5042469217159598,0.5042469217159598
macro avg,0.5033736696175378,0.5033392132581106,0.5024466600873638,698035.0
weighted avg,0.5035244817878123,0.5042469217159598,0.50297690290819,698035.0
