,precision,recall,f1-score,support
0.0,0.5094317840113407,0.5341905005898069,0.5215174565218885,355201.0
1.0,0.4917974881055131,0.4670336081018802,0.4790957578115065,342834.0
accuracy,0.5012069595364129,0.5012069595364129,0.5012069595364129,0.5012069595364129
macro avg,0.5006146360584269,0.5006120543458435,0.5003066071666975,698035.0
weighted avg,0.5007708483812097,0.5012069595364129,0.5006823971685966,698035.0
