,precision,recall,f1-score,support
0.0,0.5120935600447946,0.5896239030858584,0.5481307390022495,355201.0
1.0,0.4957188374611236,0.4179602956532899,0.4535307513479382,342834.0
accuracy,0.5053127708495992,0.5053127708495992,0.5053127708495992,0.5053127708495992
macro avg,0.5039061987529591,0.5037920993695741,0.5008307451750938,698035.0
weighted avg,0.5040512532231448,0.5053127708495992,0.5016687533317915,698035.0
