,precision,recall,f1-score,support
0.0,0.5092670731450031,0.5436640099549269,0.5259037055091756,355201.0
1.0,0.4916275408273037,0.45722419596656105,0.4738021723590211,342834.0
accuracy,0.5012098247222561,0.5012098247222561,0.5012098247222561,0.5012098247222561
macro avg,0.5004473069861534,0.500444102960744,0.4998529389340984,698035.0
weighted avg,0.5006035656953678,0.5012098247222561,0.5003144771524313,698035.0
